Date,USDINR_Spot,EURINR_Spot,USDINR_Futures,EURINR_Futures,VIX
2019-04-11,69.02,77.636,69.07,78.03,13.02
2019-04-12,69.19,78.173,69.35,78.62,12.01
2019-04-15,69.395,78.448,69.53,78.76,12.32
2019-04-16,69.53,78.419,69.69,78.86,12.18
2019-04-18,69.395,77.918,69.49,78.3,12.09
2019-04-22,69.7,78.45,69.71,78.49,12.42
2019-04-23,69.77,78.313,69.73,78.5,12.28
2019-04-24,69.96,78.008,69.89,78.38,13.14
2019-04-25,70.17,78.088,69.94,78.05,13.25
2019-04-26,69.85,77.858,70.34,78.58,12.73
2019-04-30,69.647,78.09,69.84,78.55,13.12
2019-05-02,69.41,77.561,69.61,78.22,14.42
2019-05-03,69.095,77.368,69.46,77.65,12.87
2019-05-06,69.38,77.674,69.58,78.11,15.44
2019-05-07,69.645,77.916,69.62,78.11,19.32
2019-05-08,69.72,78.012,69.89,78.45,19.4
2019-05-09,70.2,78.711,70.11,78.58,19.1
2019-05-10,70.015,78.63,70.04,78.77,16.04
2019-05-13,70.57,79.189,70.64,79.47,20.55
2019-05-14,70.332,78.824,70.59,79.37,18.06
2019-05-15,70.249,78.657,70.45,78.98,16.44
2019-05-16,70.13,78.338,70.14,78.69,15.29
2019-05-17,70.28,78.423,70.29,78.57,15.96
2019-05-20,69.609,77.717,69.8,77.97,16.31
2019-05-21,69.645,77.693,69.78,77.87,14.95
2019-05-22,69.65,77.663,69.74,77.94,14.75
2019-05-23,69.665,77.88,70.03,78.05,16.92
2019-05-24,69.38,77.708,69.55,77.85,15.85
2019-05-27,69.504,77.798,69.55,77.89,15.85
2019-05-28,69.61,77.662,69.68,77.98,17.5
2019-05-29,69.845,77.725,69.88,78.01,17.9
2019-05-30,69.825,77.71,70.08,78.24,17.3
2019-05-31,69.58,77.786,69.91,78.11,18.71
2019-06-03,69.171,77.73,69.4,77.8,18.86
2019-06-04,69.291,77.945,69.42,78.32,16.97
2019-06-06,69.165,77.96,69.41,78.12,15.93
2019-06-07,69.355,78.569,69.6,78.55,16.3
2019-06-10,69.535,78.641,69.77,78.97,15.94
2019-06-11,69.385,78.601,69.57,78.83,15.99
2019-06-12,69.375,78.298,69.47,78.75,15.91
2019-06-13,69.53,78.373,69.61,78.67,15.82
2019-06-14,69.833,78.24,69.89,78.76,15.28
2019-06-17,69.85,78.34,69.99,78.59,15.35
2019-06-18,69.61,77.889,69.78,78.2,15.15
2019-06-19,69.65,78.164,69.78,78.28,14.33
2019-06-20,69.52,78.484,69.51,78.65,14.75
2019-06-21,69.615,79.119,69.61,78.75,15.4
2019-06-24,69.273,78.934,69.39,79.09,15.26
2019-06-25,69.334,78.768,69.39,79.01,16.28
2019-06-26,69.245,78.712,69.32,78.75,16.21
2019-06-27,69.088,78.523,69.36,79.09,15.82
2019-06-28,68.95,78.371,69.3,79.06,15.08
2019-07-01,68.885,77.731,69.2,78.75,14.06
2019-07-02,68.89,77.717,69.17,78.36,12.93
2019-07-03,68.8,77.574,69.09,78.25,12.57
2019-07-04,68.527,77.299,68.7,77.73,12.57
2019-07-05,68.45,76.81,68.61,77.47,13.28
2019-07-08,68.566,76.863,68.82,77.37,13.96
2019-07-09,68.565,76.817,68.69,77.1,14.09
2019-07-10,68.419,76.942,68.72,77.22,13.03
2019-07-11,68.41,76.971,68.54,77.4,12.93
2019-07-12,68.56,77.249,68.77,77.54,12.39
2019-07-15,68.545,77.155,68.64,77.52,12.68
2019-07-16,68.65,76.939,68.81,77.34,12.86
2019-07-17,68.846,77.247,68.92,77.44,13.97
2019-07-18,68.855,77.628,69.0,77.49,13.53
2019-07-19,68.86,77.25,68.89,77.48,14.45
2019-07-22,68.93,77.246,68.95,77.44,13.53
2019-07-23,69.033,76.961,68.98,77.21,12.61
2019-07-24,68.98,76.826,69.01,77.01,12.07
2019-07-25,69.041,76.94,69.05,76.96,12.74
2019-07-26,68.88,76.618,68.92,76.77,12.16
2019-07-29,68.755,76.615,68.9,76.66,12.83
2019-07-30,68.862,76.783,69.05,77.16,13.94
2019-07-31,68.875,76.256,68.98,77.09,16.12
2019-08-01,69.017,76.478,69.25,76.58,17.87
2019-08-02,69.7,77.405,69.71,77.58,17.61
2019-08-05,70.821,79.315,70.85,79.3,24.59
2019-08-06,71.04,79.539,70.98,79.61,20.17
2019-08-07,71.145,79.644,71.0,79.57,19.49
2019-08-08,70.42,78.704,70.8,79.37,16.91
2019-08-09,70.924,79.401,70.9,79.51,17.97
2019-08-13,71.418,79.753,71.44,80.17,17.52
2019-08-14,71.275,79.381,71.4,79.84,22.1
2019-08-16,71.155,78.898,71.2,78.97,18.47
2019-08-19,71.451,79.125,71.49,79.44,16.88
2019-08-20,71.549,79.398,71.75,79.56,17.5
2019-08-21,71.44,79.163,71.58,79.51,15.8
2019-08-22,71.93,79.662,71.88,79.61,16.68
2019-08-23,71.513,79.671,71.72,79.33,19.87
2019-08-26,72.025,79.942,72.02,80.08,19.32
2019-08-27,71.543,79.319,71.5,79.43,20.31
2019-08-28,71.829,79.527,71.7,79.5,19.35
2019-08-29,71.69,79.242,71.97,79.86,17.88
2019-08-30,71.453,78.518,71.63,79.22,18.98
2019-09-03,72.17,79.174,72.57,79.53,19.66
2019-09-04,71.989,79.41,72.29,79.76,17.33
2019-09-05,71.928,79.344,72.0,79.73,16.27
2019-09-06,71.645,78.986,71.84,79.31,15.0
2019-09-09,71.778,79.255,71.84,79.32,15.27
2019-09-11,71.577,78.769,71.81,79.14,14.61
2019-09-12,70.967,78.466,71.28,78.68,14.22
2019-09-13,70.985,78.585,71.06,78.94,13.74
2019-09-16,71.58,78.716,71.69,79.22,14.67
2019-09-17,71.49,79.128,71.92,79.33,14.44
2019-09-18,71.145,78.449,71.33,78.85,13.95
2019-09-19,71.375,78.792,71.38,79.03,14.05
2019-09-20,71.075,78.287,71.06,78.5,15.32
2019-09-23,70.799,77.801,70.97,77.97,14.91
2019-09-24,70.971,78.178,71.05,78.14,17.05
2019-09-25,70.988,77.65,71.07,78.17,15.96
2019-09-26,70.964,77.482,70.9,77.66,16.07
2019-09-27,70.509,77.105,70.79,77.62,17.22
2019-09-30,70.645,76.983,71.07,77.76,16.24
2019-10-01,71.11,77.712,71.3,77.94,18.56
2019-10-03,71.03,77.866,71.07,78.09,19.12
2019-10-04,70.825,77.732,71.07,78.24,17.04
2019-10-07,70.975,77.851,71.18,78.31,17.86
2019-10-09,71.12,78.001,71.2,78.28,18.64
2019-10-10,70.99,78.106,71.18,78.58,17.57
2019-10-11,70.924,78.288,71.14,78.7,15.58
2019-10-14,71.237,78.548,71.29,78.69,14.57
2019-10-15,71.5,78.861,71.64,78.92,13.54
2019-10-16,71.364,78.986,71.53,78.96,13.68
2019-10-17,71.13,79.1,71.25,79.23,13.79
2019-10-18,71.09,79.389,71.21,79.33,14.25
2019-10-22,70.81,78.767,71.0,79.11,14.46
2019-10-23,70.725,78.704,70.95,78.87,14.01
2019-10-24,70.965,78.794,71.03,79.04,13.71
2019-10-25,70.82,78.443,70.9,78.78,12.65
2019-10-29,70.89,78.748,70.73,78.44,13.2
2019-10-30,70.952,79.096,71.09,79.17,12.33
2019-10-31,70.98,79.14,71.12,79.54,13.22
2019-11-01,70.76,79.001,70.99,79.29,12.3
2019-11-04,70.789,78.758,70.91,79.26,12.83
2019-11-05,70.775,78.371,70.82,78.87,13.1
2019-11-06,71.01,78.562,71.12,78.97,12.62
2019-11-07,71.047,78.489,71.04,78.86,12.73
2019-11-08,71.36,78.613,71.35,78.82,12.07
2019-11-11,71.57,78.945,71.55,79.03,12.69
2019-11-13,72.15,79.397,72.15,79.51,13.0
2019-11-14,71.966,79.3,72.02,79.24,13.05
2019-11-15,71.65,79.162,71.87,79.32,12.05
2019-11-18,71.945,79.638,71.9,79.56,12.46
2019-11-19,71.83,79.562,71.75,79.46,12.86
2019-11-20,71.746,79.434,71.86,79.51,12.78
2019-11-21,71.75,79.323,71.79,79.57,13.13
2019-11-22,71.792,79.123,71.75,79.34,12.34
2019-11-25,71.689,78.946,71.73,78.98,11.87
2019-11-26,71.48,78.746,71.52,78.79,11.54
2019-11-27,71.26,78.361,71.36,78.56,11.75
2019-11-28,71.505,78.7,71.8,79.15,11.75
2019-11-29,71.749,79.028,71.9,79.21,12.62
2019-12-02,71.634,79.333,71.82,79.21,14.91
2019-12-03,71.74,79.484,71.84,79.64,15.96
2019-12-04,71.474,79.161,71.7,79.46,14.8
2019-12-05,71.252,79.09,71.45,79.29,14.52
2019-12-06,71.283,78.801,71.37,79.26,13.62
2019-12-09,70.97,78.496,71.18,78.89,15.86
2019-12-10,70.81,78.531,71.03,78.79,15.68
2019-12-11,70.71,78.675,70.99,78.74,14.99
2019-12-12,70.57,78.519,70.92,78.97,13.94
2019-12-13,70.798,78.717,70.92,79.34,12.63
2019-12-16,70.915,79.008,71.11,79.22,12.14
2019-12-17,71.035,79.191,71.08,79.35,12.29
2019-12-18,71.0,78.877,71.08,79.18,12.58
2019-12-19,71.18,79.141,71.12,79.22,12.5
2019-12-20,71.06,78.709,71.17,79.02,12.51
2019-12-23,71.22,78.943,71.24,78.95,12.61
2019-12-24,71.28,79.017,71.31,78.96,12.67
2019-12-26,71.3,79.103,71.36,79.1,12.65
2019-12-27,71.455,79.834,71.22,79.19,13.43
2019-12-30,71.32,79.846,71.53,80.19,14.82
2019-12-31,71.355,79.983,71.54,80.34,13.78
2020-01-01,71.227,79.84,71.46,80.18,13.78
2020-01-02,71.35,79.701,71.52,80.18,12.47
2020-01-03,71.77,80.091,71.97,80.19,14.02
2020-01-06,71.867,80.466,72.11,80.86,13.85
2020-01-07,71.845,80.116,71.96,80.5,13.79
2020-01-08,71.51,79.4,71.86,80.05,13.45
2020-01-09,71.21,79.068,71.34,79.35,12.54
2020-01-10,70.96,78.896,71.03,78.88,12.56
2020-01-13,70.71,78.71,70.96,79.01,12.32
2020-01-14,70.85,78.824,70.98,79.11,12.39
2020-01-15,70.72,78.835,70.92,79.13,12.42
2020-01-16,70.978,79.006,71.02,79.3,12.32
2020-01-17,71.079,78.809,71.14,79.12,12.1
2020-01-20,71.04,78.801,71.18,78.98,12.1
2020-01-21,71.17,78.86,71.27,79.2,12.85
2020-01-22,71.08,78.824,71.26,79.03,12.91
2020-01-23,71.4,78.9,71.31,79.13,12.98
2020-01-24,71.33,78.616,71.34,78.74,14.56
2020-01-27,71.45,78.713,71.46,78.82,18.23
2020-01-28,71.2,78.451,71.35,78.63,16.28
2020-01-29,71.31,78.494,71.19,78.42,16.39
2020-01-30,71.55,78.909,71.68,79.12,15.49
2020-01-31,71.555,79.359,71.56,79.07,18.84
2020-02-03,71.324,78.867,71.52,79.23,17.97
2020-02-04,71.115,78.527,71.43,79.1,16.05
2020-02-05,71.19,78.277,71.37,78.75,15.15
2020-02-06,71.225,78.203,71.27,78.53,14.96
2020-02-07,71.515,78.242,71.52,78.47,15.47
2020-02-10,71.29,77.766,71.42,78.32,15.04
2020-02-11,71.285,77.795,71.39,78.04,15.18
2020-02-12,71.306,77.499,71.43,78.07,13.74
2020-02-13,71.33,77.311,71.4,77.71,14.15
2020-02-14,71.529,77.464,71.43,77.52,13.68
2020-02-17,71.34,77.268,71.34,77.45,13.68
2020-02-18,71.585,77.231,71.56,77.57,14.83
2020-02-20,71.68,77.275,71.67,77.39,15.56
2020-02-24,71.935,78.048,72.0,77.92,25.03
2020-02-25,71.82,78.122,71.89,77.92,27.85
2020-02-26,71.58,77.869,71.73,77.98,27.56
2020-02-27,71.655,78.801,71.79,78.68,39.16
2020-02-28,72.539,79.969,72.4,79.94,40.11
2020-03-02,72.882,81.128,72.89,80.88,33.42
2020-03-03,73.05,81.582,73.51,81.78,36.82
2020-03-04,73.54,81.868,73.52,81.97,31.99
2020-03-05,73.506,82.602,73.54,82.11,39.62
2020-03-06,74.004,83.51,73.94,83.72,41.94
2020-03-09,74.196,84.926,74.32,84.89,54.46
2020-03-11,73.682,83.015,73.81,83.65,53.9
2020-03-12,74.576,83.394,74.45,83.57,75.47
2020-03-13,73.84,81.998,74.13,82.71,57.83
2020-03-16,74.003,82.736,74.46,83.12,82.69
2020-03-17,74.062,81.436,74.43,82.12,75.91
2020-03-18,74.55,81.352,74.4,81.75,76.45
2020-03-19,74.786,79.942,75.2,81.21,72.0
2020-03-20,75.399,80.626,75.21,80.62,66.04
2020-03-23,76.335,81.823,76.17,81.55,61.59
2020-03-24,76.379,82.379,76.17,82.86,61.67
2020-03-26,74.889,82.583,75.1,82.47,61.0
2020-03-27,75.472,84.072,74.84,82.64,65.54
2020-03-30,75.41,83.291,75.96,83.54,57.08
2020-03-31,75.343,83.085,75.82,82.89,53.54
2020-04-03,76.24,82.396,76.7,82.65,46.8
2020-04-07,75.645,82.343,76.11,82.69,46.7
2020-04-08,75.945,82.43,76.68,83.22,43.35
2020-04-09,76.3,83.368,76.62,83.07,41.67
2020-04-13,76.249,83.199,76.42,83.29,41.17
2020-04-15,76.564,83.503,76.72,83.59,40.84
2020-04-16,76.805,83.202,77.03,83.75,40.11
2020-04-17,76.55,83.214,76.55,82.94,38.15
2020-04-20,76.575,83.17,76.63,83.15,43.83
2020-04-21,76.975,83.559,77.02,83.36,45.41
2020-04-22,76.41,82.68,76.51,83.18,41.98
2020-04-23,75.895,81.779,76.12,82.03,41.38
2020-04-24,76.27,82.513,76.29,82.28,35.93
2020-04-27,76.229,82.539,76.21,82.62,33.29
2020-04-28,76.065,82.282,76.37,82.59,33.57
2020-04-29,75.455,82.039,75.92,82.35,31.23
2020-04-30,75.08,82.247,75.28,81.84,34.15
2020-05-04,75.64,82.482,75.85,82.88,35.97
2020-05-05,75.71,82.01,75.94,82.31,33.61
2020-05-06,76.105,82.121,76.03,82.16,34.12
2020-05-08,75.535,81.853,75.74,82.11,27.98
2020-05-11,75.888,81.974,75.94,82.11,27.57
2020-05-12,75.062,81.382,75.39,81.72,33.04
2020-05-13,75.365,81.509,75.39,81.89,35.28
2020-05-14,75.495,81.549,75.64,81.56,32.61
2020-05-15,75.83,81.996,75.88,82.0,31.89
2020-05-18,75.7,82.585,76.07,82.23,29.3
2020-05-19,75.645,82.606,75.67,82.93,30.53
2020-05-20,75.555,82.931,75.72,82.93,27.99
2020-05-21,75.62,82.785,75.53,82.98,29.53
2020-05-22,75.95,82.767,75.9,82.77,28.16
2020-05-26,75.459,82.824,75.67,82.87,28.01
2020-05-27,75.92,83.513,75.65,82.92,27.62
2020-05-28,75.66,83.79,76.01,83.64,28.59
2020-05-29,75.605,83.89,75.79,84.35,27.51
2020-06-01,75.505,84.062,75.74,84.16,28.23
2020-06-02,75.1,83.868,75.33,84.08,26.84
2020-06-03,75.325,84.588,75.69,84.72,25.66
2020-06-04,75.459,85.518,75.74,84.81,25.81
2020-06-05,75.56,85.26,75.81,85.88,24.52
2020-06-08,75.4,85.119,75.69,85.36,25.81
2020-06-09,75.505,85.583,75.74,85.39,27.57
2020-06-10,75.635,85.962,75.65,86.04,27.57
2020-06-11,75.971,85.823,75.88,86.24,40.79
2020-06-12,76.05,85.562,75.94,85.82,36.09
2020-06-15,75.979,85.995,76.17,85.68,34.4
2020-06-16,76.25,85.861,76.18,86.18,33.67
2020-06-17,76.29,85.762,76.25,85.74,33.47
2020-06-18,76.4,85.572,76.16,85.64,32.94
2020-06-19,76.26,85.209,76.25,85.38,35.12
2020-06-22,75.79,85.313,76.06,85.24,31.77
2020-06-23,75.503,85.339,75.62,85.36,31.37
2020-06-24,75.665,85.106,75.65,85.5,33.84
2020-06-25,75.587,84.776,75.63,84.78,32.22
2020-06-26,75.62,84.812,75.48,84.63,34.73
2020-06-29,75.51,84.862,75.69,85.39,31.78
2020-06-30,75.545,84.839,75.79,84.96,30.43
2020-07-01,75.49,84.915,75.8,84.9,28.62
2020-07-02,74.75,83.993,74.89,84.51,27.68
2020-07-03,74.636,83.948,74.84,84.09,27.68
2020-07-06,74.635,84.392,74.78,84.58,27.94
2020-07-07,74.81,84.305,75.06,84.71,29.43
2020-07-08,74.945,84.9,75.19,84.85,28.08
2020-07-09,75.155,84.788,75.12,85.07,29.26
2020-07-10,75.195,84.95,75.38,85.16,27.29
2020-07-13,75.212,85.27,75.29,85.34,32.19
2020-07-14,75.406,85.9,75.5,85.85,29.52
2020-07-15,75.125,85.712,75.23,86.04,27.76
2020-07-16,75.18,85.566,75.32,85.86,28.0
2020-07-17,74.898,85.562,75.07,85.77,25.68
2020-07-20,74.75,85.532,74.84,85.75,24.46
2020-07-21,74.54,85.896,74.69,85.42,24.84
2020-07-22,74.61,86.297,74.62,86.31,24.32
2020-07-23,74.815,86.735,74.84,86.68,26.08
2020-07-24,74.76,87.114,74.86,86.69,25.84
2020-07-27,74.8,87.886,74.82,87.68,24.74
2020-07-28,74.909,87.746,74.85,87.83,25.44
2020-07-29,74.948,88.334,74.77,87.78,24.1
2020-07-30,74.876,88.697,75.08,88.21,24.76
2020-07-31,74.918,88.229,75.01,88.75,24.46
2020-08-03,75.185,88.419,75.44,88.47,24.28
2020-08-04,75.061,88.578,75.28,88.54,23.76
2020-08-05,74.798,88.716,75.01,88.81,22.99
2020-08-06,74.9,88.932,75.12,88.93,22.65
2020-08-07,75.025,88.409,75.11,88.76,22.21
2020-08-10,74.875,87.867,75.08,88.17,22.13
2020-08-11,74.62,87.585,74.79,88.15,24.03
2020-08-12,74.795,88.118,74.9,88.17,22.28
2020-08-13,74.812,88.367,74.92,88.75,22.13
2020-08-14,74.903,88.658,75.02,88.57,22.05
2020-08-17,74.744,88.712,74.93,88.72,21.35
2020-08-18,74.575,88.962,74.73,88.9,21.51
2020-08-19,74.847,88.588,74.9,89.39,22.54
2020-08-20,75.013,88.957,75.16,88.95,22.72
2020-08-21,74.922,88.368,74.92,88.33,22.54
2020-08-24,74.169,87.422,74.16,87.81,22.37
2020-08-25,74.223,87.803,74.26,87.82,22.03
2020-08-26,74.222,87.791,74.28,87.75,23.27
2020-08-27,73.904,87.35,74.33,87.91,24.47
2020-08-28,73.115,87.028,73.5,87.55,22.96
2020-08-31,73.257,87.436,73.44,87.65,26.41
2020-09-01,73.004,86.945,73.16,87.7,26.12
2020-09-02,73.269,86.845,73.35,87.03,26.57
2020-09-03,73.391,86.959,73.68,87.04,33.6
2020-09-04,73.291,86.752,73.3,86.89,30.75
2020-09-07,73.447,86.789,73.61,87.06,30.75
2020-09-08,73.75,86.829,73.99,87.32,31.46
2020-09-09,73.31,86.509,73.73,86.75,28.81
2020-09-10,73.44,86.743,73.57,87.11,29.71
2020-09-11,73.44,86.978,73.65,87.37,26.87
2020-09-14,73.385,87.076,73.58,87.39,25.85
2020-09-15,73.61,87.179,73.71,87.68,25.59
2020-09-16,73.545,86.868,73.63,87.4,26.04
2020-09-17,73.61,87.194,73.71,86.97,26.46
2020-09-18,73.54,87.047,73.48,87.02,25.83
2020-09-21,73.58,86.585,73.58,86.74,27.78
2020-09-22,73.52,86.051,73.5,86.45,26.86
2020-09-23,73.58,85.775,73.52,86.11,28.58
2020-09-24,73.91,86.256,73.88,86.06,28.51
2020-09-25,73.685,85.678,73.72,85.81,26.38
2020-09-28,73.765,86.022,73.57,85.58,26.19
2020-09-29,73.76,86.597,73.99,86.63,26.27
2020-09-30,73.57,86.198,73.93,86.59,26.37
2020-10-01,73.218,85.98,73.34,86.22,26.7
2020-10-05,73.117,86.131,73.41,86.29,27.96
2020-10-06,73.441,86.153,73.61,86.73,29.48
2020-10-07,73.335,86.236,73.48,86.45,28.06
2020-10-08,73.3,86.174,73.37,86.27,26.36
2020-10-09,73.02,86.327,73.25,86.44,25.0
2020-10-12,73.364,86.664,73.41,86.58,25.07
2020-10-13,73.41,86.201,73.38,86.53,26.07
2020-10-14,73.255,86.028,73.39,86.14,26.4
2020-10-15,73.435,85.945,73.51,86.11,26.97
2020-10-16,73.444,86.045,73.42,86.06,27.41
2020-10-19,73.36,86.304,73.38,86.32,29.18
2020-10-20,73.45,86.806,73.51,86.79,29.35
2020-10-21,73.6,87.263,73.77,87.43,28.65
2020-10-22,73.67,87.044,73.68,87.09,28.11
2020-10-23,73.842,87.554,73.65,87.22,27.55
2020-10-26,73.97,87.325,74.01,87.45,32.46
2020-10-27,73.624,86.837,73.75,87.26,33.35
2020-10-28,74.19,87.124,74.07,86.98,40.28
2020-10-29,74.38,86.82,74.61,87.42,37.59
2020-11-02,74.51,86.711,74.59,86.91,37.13
